ocorrencia,task,info
2023-11-23T18:30:49.375+0000,processor.py:753,DAG(s) dict_keys(['extrair_logs_airflow']) retrieved from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:30:49.468+0000,logging_mixin.py:137,[2023-11-23T18:30:49.467+0000] {dag.py:2690} INFO - Sync 1 DAGs
2023-11-23T18:30:49.543+0000,logging_mixin.py:137,"[2023-11-23T18:30:49.543+0000] {dag.py:3441} INFO - Setting next_dagrun for extrair_logs_airflow to None, run_after=None"
2023-11-23T18:30:49.590+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 14.695 seconds
2023-11-23T18:31:19.801+0000,processor.py:153,Started process (PID=1061) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:31:19.803+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T18:31:19.804+0000,logging_mixin.py:137,[2023-11-23T18:31:19.803+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:31:20.747+0000,processor.py:753,DAG(s) dict_keys(['extrair_logs_airflow']) retrieved from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:31:20.784+0000,logging_mixin.py:137,[2023-11-23T18:31:20.782+0000] {dag.py:2690} INFO - Sync 1 DAGs
2023-11-23T18:31:20.837+0000,logging_mixin.py:137,"[2023-11-23T18:31:20.836+0000] {dag.py:3441} INFO - Setting next_dagrun for extrair_logs_airflow to None, run_after=None"
2023-11-23T18:31:20.878+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 1.082 seconds
2023-11-23T18:31:51.048+0000,processor.py:153,Started process (PID=1099) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:31:51.051+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T18:31:51.052+0000,logging_mixin.py:137,[2023-11-23T18:31:51.052+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:31:52.170+0000,processor.py:753,DAG(s) dict_keys(['extrair_logs_airflow']) retrieved from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:31:52.243+0000,logging_mixin.py:137,[2023-11-23T18:31:52.238+0000] {dag.py:2690} INFO - Sync 1 DAGs
2023-11-23T18:31:52.317+0000,logging_mixin.py:137,"[2023-11-23T18:31:52.316+0000] {dag.py:3441} INFO - Setting next_dagrun for extrair_logs_airflow to None, run_after=None"
2023-11-23T18:31:52.379+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 1.345 seconds
2023-11-23T18:32:22.554+0000,processor.py:153,Started process (PID=1126) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:32:22.556+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T18:32:22.557+0000,logging_mixin.py:137,[2023-11-23T18:32:22.557+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:32:23.200+0000,processor.py:753,DAG(s) dict_keys(['extrair_logs_airflow']) retrieved from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:32:23.226+0000,logging_mixin.py:137,[2023-11-23T18:32:23.225+0000] {dag.py:2690} INFO - Sync 1 DAGs
2023-11-23T18:32:23.249+0000,logging_mixin.py:137,"[2023-11-23T18:32:23.249+0000] {dag.py:3441} INFO - Setting next_dagrun for extrair_logs_airflow to None, run_after=None"
2023-11-23T18:32:23.267+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.718 seconds
2023-11-23T18:32:53.413+0000,processor.py:153,Started process (PID=1152) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:32:53.413+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T18:32:53.414+0000,logging_mixin.py:137,[2023-11-23T18:32:53.414+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:32:53.886+0000,processor.py:753,DAG(s) dict_keys(['extrair_logs_airflow']) retrieved from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:32:53.906+0000,logging_mixin.py:137,[2023-11-23T18:32:53.906+0000] {dag.py:2690} INFO - Sync 1 DAGs
2023-11-23T18:32:53.934+0000,logging_mixin.py:137,"[2023-11-23T18:32:53.934+0000] {dag.py:3441} INFO - Setting next_dagrun for extrair_logs_airflow to None, run_after=None"
2023-11-23T18:32:53.964+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.555 seconds
2023-11-23T18:33:24.100+0000,processor.py:153,Started process (PID=1190) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:33:24.451+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T18:33:24.453+0000,logging_mixin.py:137,[2023-11-23T18:33:24.453+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:33:25.260+0000,processor.py:753,DAG(s) dict_keys(['extrair_logs_airflow']) retrieved from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:33:25.280+0000,logging_mixin.py:137,[2023-11-23T18:33:25.280+0000] {dag.py:2690} INFO - Sync 1 DAGs
2023-11-23T18:33:25.303+0000,logging_mixin.py:137,"[2023-11-23T18:33:25.303+0000] {dag.py:3441} INFO - Setting next_dagrun for extrair_logs_airflow to None, run_after=None"
2023-11-23T18:33:25.324+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 1.229 seconds
2023-11-23T18:33:55.469+0000,processor.py:153,Started process (PID=1216) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:33:55.470+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T18:33:55.471+0000,logging_mixin.py:137,[2023-11-23T18:33:55.470+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:33:55.958+0000,processor.py:753,DAG(s) dict_keys(['extrair_logs_airflow']) retrieved from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:33:55.975+0000,logging_mixin.py:137,[2023-11-23T18:33:55.975+0000] {dag.py:2690} INFO - Sync 1 DAGs
2023-11-23T18:33:55.997+0000,logging_mixin.py:137,"[2023-11-23T18:33:55.997+0000] {dag.py:3441} INFO - Setting next_dagrun for extrair_logs_airflow to None, run_after=None"
2023-11-23T18:33:56.018+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.551 seconds
2023-11-23T18:34:26.151+0000,processor.py:153,Started process (PID=1242) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:34:26.153+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T18:34:26.154+0000,logging_mixin.py:137,[2023-11-23T18:34:26.153+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:34:26.748+0000,processor.py:753,DAG(s) dict_keys(['extrair_logs_airflow']) retrieved from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:34:26.767+0000,logging_mixin.py:137,[2023-11-23T18:34:26.767+0000] {dag.py:2690} INFO - Sync 1 DAGs
2023-11-23T18:34:26.789+0000,logging_mixin.py:137,"[2023-11-23T18:34:26.788+0000] {dag.py:3441} INFO - Setting next_dagrun for extrair_logs_airflow to None, run_after=None"
2023-11-23T18:34:26.806+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.658 seconds
2023-11-23T18:34:56.947+0000,processor.py:153,Started process (PID=1280) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:34:56.949+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T18:34:56.950+0000,logging_mixin.py:137,[2023-11-23T18:34:56.950+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:34:57.597+0000,processor.py:753,DAG(s) dict_keys(['extrair_logs_airflow']) retrieved from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:34:57.634+0000,logging_mixin.py:137,[2023-11-23T18:34:57.632+0000] {dag.py:2690} INFO - Sync 1 DAGs
2023-11-23T18:34:57.665+0000,logging_mixin.py:137,"[2023-11-23T18:34:57.665+0000] {dag.py:3441} INFO - Setting next_dagrun for extrair_logs_airflow to None, run_after=None"
2023-11-23T18:34:57.693+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.753 seconds
2023-11-23T18:35:27.877+0000,processor.py:153,Started process (PID=1306) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:35:27.878+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T18:35:27.879+0000,logging_mixin.py:137,[2023-11-23T18:35:27.878+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:35:28.602+0000,processor.py:753,DAG(s) dict_keys(['extrair_logs_airflow']) retrieved from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:35:28.626+0000,logging_mixin.py:137,[2023-11-23T18:35:28.625+0000] {dag.py:2690} INFO - Sync 1 DAGs
2023-11-23T18:35:28.661+0000,logging_mixin.py:137,"[2023-11-23T18:35:28.661+0000] {dag.py:3441} INFO - Setting next_dagrun for extrair_logs_airflow to None, run_after=None"
2023-11-23T18:35:28.685+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.812 seconds
2023-11-23T18:35:58.839+0000,processor.py:153,Started process (PID=1332) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:35:58.840+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T18:35:58.841+0000,logging_mixin.py:137,[2023-11-23T18:35:58.841+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:35:59.544+0000,processor.py:753,DAG(s) dict_keys(['extrair_logs_airflow']) retrieved from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:35:59.574+0000,logging_mixin.py:137,[2023-11-23T18:35:59.573+0000] {dag.py:2690} INFO - Sync 1 DAGs
2023-11-23T18:35:59.598+0000,logging_mixin.py:137,"[2023-11-23T18:35:59.598+0000] {dag.py:3441} INFO - Setting next_dagrun for extrair_logs_airflow to None, run_after=None"
2023-11-23T18:35:59.617+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.781 seconds
2023-11-23T18:36:29.784+0000,processor.py:153,Started process (PID=1371) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:36:29.785+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T18:36:29.786+0000,logging_mixin.py:137,[2023-11-23T18:36:29.786+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:36:30.914+0000,processor.py:753,DAG(s) dict_keys(['extrair_logs_airflow']) retrieved from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:36:30.959+0000,logging_mixin.py:137,[2023-11-23T18:36:30.959+0000] {dag.py:2690} INFO - Sync 1 DAGs
2023-11-23T18:36:31.025+0000,logging_mixin.py:137,"[2023-11-23T18:36:31.025+0000] {dag.py:3441} INFO - Setting next_dagrun for extrair_logs_airflow to None, run_after=None"
2023-11-23T18:36:31.097+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 1.317 seconds
2023-11-23T19:06:13.215+0000,processor.py:153,Started process (PID=45) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:06:13.224+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T19:06:13.225+0000,logging_mixin.py:137,[2023-11-23T19:06:13.225+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:06:15.200+0000,logging_mixin.py:137,[2023-11-23T19:06:15.199+0000] {dagbag.py:343} ERROR - Failed to import: /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:06:15.228+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 2.017 seconds
2023-11-23T19:06:45.437+0000,processor.py:153,Started process (PID=71) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:06:45.439+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T19:06:45.440+0000,logging_mixin.py:137,[2023-11-23T19:06:45.440+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:06:46.974+0000,logging_mixin.py:137,[2023-11-23T19:06:46.972+0000] {dagbag.py:343} ERROR - Failed to import: /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:06:46.998+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 1.578 seconds
2023-11-23T19:07:17.160+0000,processor.py:153,Started process (PID=97) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:07:17.161+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T19:07:17.162+0000,logging_mixin.py:137,[2023-11-23T19:07:17.162+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:07:17.913+0000,logging_mixin.py:137,[2023-11-23T19:07:17.912+0000] {dagbag.py:343} ERROR - Failed to import: /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:07:17.935+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.779 seconds
2023-11-23T19:07:48.070+0000,processor.py:153,Started process (PID=123) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:07:48.071+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T19:07:48.072+0000,logging_mixin.py:137,[2023-11-23T19:07:48.072+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:07:48.876+0000,logging_mixin.py:137,[2023-11-23T19:07:48.875+0000] {dagbag.py:343} ERROR - Failed to import: /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:07:48.899+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.833 seconds
2023-11-23T19:08:04.793+0000,processor.py:153,Started process (PID=150) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:08:04.793+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T19:08:04.794+0000,logging_mixin.py:137,[2023-11-23T19:08:04.794+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:08:05.557+0000,logging_mixin.py:137,[2023-11-23T19:08:05.556+0000] {dagbag.py:343} ERROR - Failed to import: /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:08:05.653+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.864 seconds
2023-11-23T19:08:35.870+0000,processor.py:153,Started process (PID=176) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:08:35.871+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T19:08:35.872+0000,logging_mixin.py:137,[2023-11-23T19:08:35.871+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:08:36.357+0000,logging_mixin.py:137,[2023-11-23T19:08:36.356+0000] {dagbag.py:343} ERROR - Failed to import: /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:08:36.375+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.508 seconds
2023-11-23T19:09:09.887+0000,processor.py:153,Started process (PID=202) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:09:09.889+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T19:09:09.890+0000,logging_mixin.py:137,[2023-11-23T19:09:09.890+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:09:14.267+0000,logging_mixin.py:137,[2023-11-23T19:09:14.266+0000] {dagbag.py:343} ERROR - Failed to import: /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:09:14.305+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 5.233 seconds
2023-11-23T19:09:44.499+0000,processor.py:153,Started process (PID=240) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:09:44.501+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T19:09:44.502+0000,logging_mixin.py:137,[2023-11-23T19:09:44.502+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:09:45.084+0000,logging_mixin.py:137,[2023-11-23T19:09:45.083+0000] {dagbag.py:343} ERROR - Failed to import: /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:09:45.108+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.614 seconds
2023-11-23T19:10:15.256+0000,processor.py:153,Started process (PID=266) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:10:15.257+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T19:10:15.257+0000,logging_mixin.py:137,[2023-11-23T19:10:15.257+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:10:16.120+0000,logging_mixin.py:137,[2023-11-23T19:10:16.119+0000] {dagbag.py:343} ERROR - Failed to import: /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:10:16.154+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.902 seconds
2023-11-23T19:10:20.730+0000,processor.py:153,Started process (PID=280) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:10:20.730+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T19:10:20.731+0000,logging_mixin.py:137,[2023-11-23T19:10:20.731+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:10:21.779+0000,processor.py:753,DAG(s) dict_keys(['extrair_logs_airflow']) retrieved from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:10:21.845+0000,logging_mixin.py:137,[2023-11-23T19:10:21.845+0000] {dag.py:2690} INFO - Sync 1 DAGs
2023-11-23T19:10:21.868+0000,logging_mixin.py:137,"[2023-11-23T19:10:21.868+0000] {dag.py:3441} INFO - Setting next_dagrun for extrair_logs_airflow to None, run_after=None"
2023-11-23T19:10:21.959+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 1.232 seconds
2023-11-23T19:10:24.756+0000,processor.py:153,Started process (PID=282) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:10:24.757+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T19:10:24.758+0000,logging_mixin.py:137,[2023-11-23T19:10:24.758+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:10:26.450+0000,processor.py:753,DAG(s) dict_keys(['extrair_logs_airflow']) retrieved from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:10:26.463+0000,logging_mixin.py:137,[2023-11-23T19:10:26.462+0000] {dag.py:2690} INFO - Sync 1 DAGs
2023-11-23T19:10:26.499+0000,logging_mixin.py:137,"[2023-11-23T19:10:26.499+0000] {dag.py:3441} INFO - Setting next_dagrun for extrair_logs_airflow to None, run_after=None"
2023-11-23T19:10:26.526+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 1.775 seconds
2023-11-23T19:10:44.645+0000,processor.py:153,Started process (PID=302) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:10:44.646+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T19:10:44.649+0000,logging_mixin.py:137,[2023-11-23T19:10:44.649+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:10:50.880+0000,processor.py:753,DAG(s) dict_keys(['extrair_logs_airflow']) retrieved from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:10:50.890+0000,logging_mixin.py:137,[2023-11-23T19:10:50.890+0000] {dag.py:2690} INFO - Sync 1 DAGs
2023-11-23T19:10:50.924+0000,logging_mixin.py:137,"[2023-11-23T19:10:50.924+0000] {dag.py:3441} INFO - Setting next_dagrun for extrair_logs_airflow to None, run_after=None"
2023-11-23T19:10:53.194+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 8.555 seconds
2023-11-23T19:11:23.362+0000,processor.py:153,Started process (PID=337) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:11:23.362+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T19:11:23.363+0000,logging_mixin.py:137,[2023-11-23T19:11:23.363+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:11:24.448+0000,processor.py:753,DAG(s) dict_keys(['extrair_logs_airflow']) retrieved from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:11:24.479+0000,logging_mixin.py:137,[2023-11-23T19:11:24.476+0000] {dag.py:2690} INFO - Sync 1 DAGs
2023-11-23T19:11:24.513+0000,logging_mixin.py:137,"[2023-11-23T19:11:24.513+0000] {dag.py:3441} INFO - Setting next_dagrun for extrair_logs_airflow to None, run_after=None"
2023-11-23T19:11:24.582+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 1.223 seconds
2023-11-23T19:11:54.772+0000,processor.py:153,Started process (PID=363) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:11:54.773+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T19:11:54.775+0000,logging_mixin.py:137,[2023-11-23T19:11:54.774+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:11:55.918+0000,processor.py:753,DAG(s) dict_keys(['extrair_logs_airflow']) retrieved from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:11:55.940+0000,logging_mixin.py:137,[2023-11-23T19:11:55.939+0000] {dag.py:2690} INFO - Sync 1 DAGs
2023-11-23T19:11:55.961+0000,logging_mixin.py:137,"[2023-11-23T19:11:55.961+0000] {dag.py:3441} INFO - Setting next_dagrun for extrair_logs_airflow to None, run_after=None"
2023-11-23T19:11:55.980+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 1.214 seconds
2023-11-23T19:12:14.890+0000,processor.py:153,Started process (PID=386) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:12:14.891+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T19:12:14.892+0000,logging_mixin.py:137,[2023-11-23T19:12:14.892+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:12:17.185+0000,processor.py:753,DAG(s) dict_keys(['extrair_logs_airflow']) retrieved from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:12:17.220+0000,logging_mixin.py:137,[2023-11-23T19:12:17.219+0000] {dag.py:2690} INFO - Sync 1 DAGs
2023-11-23T19:12:17.259+0000,logging_mixin.py:137,"[2023-11-23T19:12:17.259+0000] {dag.py:3441} INFO - Setting next_dagrun for extrair_logs_airflow to None, run_after=None"
2023-11-23T19:12:19.162+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 4.287 seconds
2023-11-23T19:12:30.359+0000,processor.py:153,Started process (PID=391) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:12:30.360+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T19:12:30.361+0000,logging_mixin.py:137,[2023-11-23T19:12:30.361+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:12:32.574+0000,processor.py:753,DAG(s) dict_keys(['extrair_logs_airflow']) retrieved from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:12:32.617+0000,logging_mixin.py:137,[2023-11-23T19:12:32.616+0000] {dag.py:2690} INFO - Sync 1 DAGs
2023-11-23T19:12:32.704+0000,logging_mixin.py:137,"[2023-11-23T19:12:32.703+0000] {dag.py:3441} INFO - Setting next_dagrun for extrair_logs_airflow to None, run_after=None"
2023-11-23T19:12:32.748+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 2.392 seconds
2023-11-23T19:12:47.499+0000,processor.py:153,Started process (PID=419) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:12:47.503+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T19:12:47.504+0000,logging_mixin.py:137,[2023-11-23T19:12:47.504+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:12:50.202+0000,processor.py:753,DAG(s) dict_keys(['extrair_logs_airflow']) retrieved from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T19:12:50.235+0000,logging_mixin.py:137,[2023-11-23T19:12:50.233+0000] {dag.py:2690} INFO - Sync 1 DAGs
